Class,Field,Type,Description Rating,Has Example?
ExcelScript.PageLayout,getFirstPageNumber(),Method,Good,false
ExcelScript.PageLayout,getFooterMargin(),Method,Fine,false
ExcelScript.PageLayout,getHeaderMargin(),Method,Fine,false
ExcelScript.PageLayout,getHeadersFooters(),Method,Poor,false
ExcelScript.PageLayout,getLeftMargin(),Method,Fine,false
ExcelScript.PageLayout,getOrientation(),Method,Poor,false
ExcelScript.PageLayout,getPaperSize(),Method,Poor,false
ExcelScript.PageLayout,getPrintArea(),Method,Good,false
ExcelScript.PageLayout,getPrintComments(),Method,Fine,false
ExcelScript.PageLayout,getPrintErrors(),Method,Poor,false
ExcelScript.PageLayout,getPrintGridlines(),Method,Poor,false
ExcelScript.PageLayout,getPrintHeadings(),Method,Poor,false
ExcelScript.PageLayout,getPrintOrder(),Method,Good,false
ExcelScript.PageLayout,getPrintTitleColumns(),Method,Good,false
ExcelScript.PageLayout,getPrintTitleRows(),Method,Good,false
ExcelScript.PageLayout,getRightMargin(),Method,Fine,false
ExcelScript.PageLayout,getTopMargin(),Method,Fine,false
ExcelScript.PageLayout,getZoom(),Method,Good,false
ExcelScript.PageLayout,setBlackAndWhite(blackAndWhite),Method,Poor,false
ExcelScript.PageLayout,setBottomMargin(bottomMargin),Method,Fine,false
ExcelScript.PageLayout,setCenterHorizontally(centerHorizontally),Method,Good,false
ExcelScript.PageLayout,setCenterVertically(centerVertically),Method,Good,false
ExcelScript.PageLayout,setDraftMode(draftMode),Method,Good,false
ExcelScript.PageLayout,setFirstPageNumber(firstPageNumber),Method,Good,false
ExcelScript.PageLayout,setFooterMargin(footerMargin),Method,Fine,false
ExcelScript.PageLayout,setHeaderMargin(headerMargin),Method,Fine,false
ExcelScript.PageLayout,setLeftMargin(leftMargin),Method,Fine,false
ExcelScript.PageLayout,setOrientation(orientation),Method,Poor,false
ExcelScript.PageLayout,setPaperSize(paperSize),Method,Poor,false
ExcelScript.PageLayout,setPrintArea(printArea),Method,Poor,false
ExcelScript.PageLayout,setPrintComments(printComments),Method,Fine,false
ExcelScript.PageLayout,setPrintErrors(printErrors),Method,Poor,false
ExcelScript.PageLayout,setPrintGridlines(printGridlines),Method,Poor,false
ExcelScript.PageLayout,setPrintHeadings(printHeadings),Method,Poor,false
ExcelScript.PageLayout,setPrintMargins(unit,Method,Poor,false
ExcelScript.PageLayout,setPrintOrder(printOrder),Method,Good,false
ExcelScript.PageLayout,setPrintTitleColumns(printTitleColumns),Method,Fine,false
ExcelScript.PageLayout,setPrintTitleRows(printTitleRows),Method,Fine,false
ExcelScript.PageLayout,setRightMargin(rightMargin),Method,Fine,false
ExcelScript.PageLayout,setTopMargin(topMargin),Method,Fine,false
ExcelScript.PageLayout,setZoom(zoom),Method,Good,false
ExcelScript.PageLayoutMarginOptions,N/A,Class,Poor,false
ExcelScript.PageLayoutMarginOptions,bottom,Method,Fine,false
ExcelScript.PageLayoutMarginOptions,footer,Method,Fine,false
ExcelScript.PageLayoutMarginOptions,header,Method,Fine,false
ExcelScript.PageLayoutMarginOptions,left,Method,Fine,false
ExcelScript.PageLayoutMarginOptions,right,Method,Fine,false
ExcelScript.PageLayoutMarginOptions,top,Method,Fine,false
ExcelScript.PageLayoutZoomOptions,N/A,Class,Poor,false
ExcelScript.PageLayoutZoomOptions,horizontalFitToPages,Method,Good,false
ExcelScript.PageLayoutZoomOptions,scale,Method,Good,false
ExcelScript.PageLayoutZoomOptions,verticalFitToPages,Method,Good,false
ExcelScript.PageOrientation,N/A,Class,Missing,false
ExcelScript.PageOrientation,landscape,EnumField,Missing,false
ExcelScript.PageOrientation,portrait,EnumField,Missing,false
ExcelScript.PaperType,N/A,Class,Missing,false
ExcelScript.PaperType,a3,EnumField,Missing,false
ExcelScript.PaperType,a4,EnumField,Missing,false
ExcelScript.PaperType,a4Small,EnumField,Missing,false
ExcelScript.PaperType,a5,EnumField,Missing,false
ExcelScript.PaperType,b4,EnumField,Missing,false
ExcelScript.PaperType,b5,EnumField,Missing,false
ExcelScript.PaperType,csheet,EnumField,Missing,false
ExcelScript.PaperType,dsheet,EnumField,Missing,false
ExcelScript.PaperType,envelope10,EnumField,Missing,false
ExcelScript.PaperType,envelope11,EnumField,Missing,false
ExcelScript.PaperType,envelope12,EnumField,Missing,false
ExcelScript.PaperType,envelope14,EnumField,Missing,false
ExcelScript.PaperType,envelope9,EnumField,Missing,false
ExcelScript.PaperType,envelopeB4,EnumField,Missing,false
ExcelScript.PaperType,envelopeB5,EnumField,Missing,false
ExcelScript.PaperType,envelopeB6,EnumField,Missing,false
ExcelScript.PaperType,envelopeC3,EnumField,Missing,false
ExcelScript.PaperType,envelopeC4,EnumField,Missing,false
ExcelScript.PaperType,envelopeC5,EnumField,Missing,false
ExcelScript.PaperType,envelopeC6,EnumField,Missing,false
ExcelScript.PaperType,envelopeC65,EnumField,Missing,false
ExcelScript.PaperType,envelopeDL,EnumField,Missing,false
ExcelScript.PaperType,envelopeItaly,EnumField,Missing,false
ExcelScript.PaperType,envelopeMonarch,EnumField,Missing,false
ExcelScript.PaperType,envelopePersonal,EnumField,Missing,false
ExcelScript.PaperType,esheet,EnumField,Missing,false
ExcelScript.PaperType,executive,EnumField,Missing,false
ExcelScript.PaperType,fanfoldLegalGerman,EnumField,Missing,false
ExcelScript.PaperType,fanfoldStdGerman,EnumField,Missing,false
ExcelScript.PaperType,fanfoldUS,EnumField,Missing,false
ExcelScript.PaperType,folio,EnumField,Missing,false
ExcelScript.PaperType,ledger,EnumField,Missing,false
ExcelScript.PaperType,legal,EnumField,Missing,false
ExcelScript.PaperType,letter,EnumField,Missing,false
ExcelScript.PaperType,letterSmall,EnumField,Missing,false
ExcelScript.PaperType,note,EnumField,Missing,false
ExcelScript.PaperType,paper10x14,EnumField,Missing,false
ExcelScript.PaperType,paper11x17,EnumField,Missing,false
ExcelScript.PaperType,quatro,EnumField,Missing,false
ExcelScript.PaperType,statement,EnumField,Missing,false
ExcelScript.PaperType,tabloid,EnumField,Missing,false
ExcelScript.PictureFormat,N/A,Class,Poor,false
ExcelScript.PictureFormat,bmp,EnumField,Poor,false
ExcelScript.PictureFormat,gif,EnumField,Poor,false
ExcelScript.PictureFormat,jpeg,EnumField,Poor,false
ExcelScript.PictureFormat,png,EnumField,Poor,false
ExcelScript.PictureFormat,svg,EnumField,Poor,false
ExcelScript.PictureFormat,unknown,EnumField,Missing,false
ExcelScript.PivotAxis,N/A,Class,Poor,false
ExcelScript.PivotAxis,column,EnumField,Poor,false
ExcelScript.PivotAxis,data,EnumField,Poor,false
ExcelScript.PivotAxis,filter,EnumField,Poor,false
ExcelScript.PivotAxis,row,EnumField,Poor,false
ExcelScript.PivotAxis,unknown,EnumField,Poor,false
ExcelScript.PivotDateFilter,N/A,Class,Good,false
ExcelScript.PivotDateFilter,comparator,Method,Good,false
ExcelScript.PivotDateFilter,condition,Method,Fine,false
ExcelScript.PivotDateFilter,exclusive,Method,Good,false
ExcelScript.PivotDateFilter,lowerBound,Method,Fine,false
ExcelScript.PivotDateFilter,upperBound,Method,Fine,false
ExcelScript.PivotDateFilter,wholeDays,Method,Fine,false
ExcelScript.PivotField,N/A,Class,Poor,false
ExcelScript.PivotField,applyFilter(filter),Method,Good,true
ExcelScript.PivotField,clearAllFilters(),Method,Good,false
ExcelScript.PivotField,clearFilter(filterType),Method,Fine,false
ExcelScript.PivotField,getFilters(),Method,Poor,false
ExcelScript.PivotField,getId(),Method,Poor,false
ExcelScript.PivotField,getItems(),Method,Poor,false
ExcelScript.PivotField,getName(),Method,Poor,false
ExcelScript.PivotField,getPivotItem(name),Method,Good,false
ExcelScript.PivotField,getShowAllItems(),Method,Poor,false
ExcelScript.PivotField,getSubtotals(),Method,Poor,false
ExcelScript.PivotField,isFiltered(filterType),Method,Fine,false
ExcelScript.PivotField,setName(name),Method,Poor,false
ExcelScript.PivotField,setShowAllItems(showAllItems),Method,Poor,false
ExcelScript.PivotField,setSubtotals(subtotals),Method,Poor,false
ExcelScript.PivotField,sortByLabels(sortBy),Method,Good,false
ExcelScript.PivotField,sortByValues(sortBy,Method,Good,false
ExcelScript.PivotFilters,N/A,Class,Fine,false
ExcelScript.PivotFilters,dateFilter,Method,Good,false
ExcelScript.PivotFilters,labelFilter,Method,Good,false
ExcelScript.PivotFilters,manualFilter,Method,Good,true
ExcelScript.PivotFilters,valueFilter,Method,Good,true
ExcelScript.PivotFilterTopBottomCriterion,N/A,Class,Poor,false
ExcelScript.PivotFilterTopBottomCriterion,bottomItems,EnumField,Missing,false
ExcelScript.PivotFilterTopBottomCriterion,bottomPercent,EnumField,Missing,false
ExcelScript.PivotFilterTopBottomCriterion,bottomSum,EnumField,Missing,false
ExcelScript.PivotFilterTopBottomCriterion,invalid,EnumField,Missing,false
ExcelScript.PivotFilterTopBottomCriterion,topItems,EnumField,Missing,false
ExcelScript.PivotFilterTopBottomCriterion,topPercent,EnumField,Missing,false
ExcelScript.PivotFilterTopBottomCriterion,topSum,EnumField,Missing,false
ExcelScript.PivotFilterType,N/A,Class,Fine,false
ExcelScript.PivotFilterType,date,EnumField,Good,false
ExcelScript.PivotFilterType,label,EnumField,Good,false
ExcelScript.PivotFilterType,manual,EnumField,Poor,false
ExcelScript.PivotFilterType,unknown,EnumField,Poor,false
ExcelScript.PivotFilterType,value,EnumField,Fine,false
ExcelScript.PivotHierarchy,N/A,Class,Poor,true
ExcelScript.PivotHierarchy,getFields(),Method,Poor,false
ExcelScript.PivotHierarchy,getId(),Method,Poor,false
ExcelScript.PivotHierarchy,getName(),Method,Poor,false
ExcelScript.PivotHierarchy,getPivotField(name),Method,Good,false
ExcelScript.PivotHierarchy,setName(name),Method,Poor,false
ExcelScript.PivotItem,N/A,Class,Poor,false
ExcelScript.PivotItem,getId(),Method,Poor,false
ExcelScript.PivotItem,getIsExpanded(),Method,Fine,false
ExcelScript.PivotItem,getName(),Method,Poor,false
ExcelScript.PivotItem,getVisible(),Method,Poor,false
ExcelScript.PivotItem,setIsExpanded(isExpanded),Method,Fine,false
ExcelScript.PivotItem,setName(name),Method,Poor,false
ExcelScript.PivotItem,setVisible(visible),Method,Poor,false
ExcelScript.PivotLabelFilter,N/A,Class,Good,false
ExcelScript.PivotLabelFilter,condition,Method,Fine,false
ExcelScript.PivotLabelFilter,exclusive,Method,Good,false
ExcelScript.PivotLabelFilter,lowerBound,Method,Good,false
ExcelScript.PivotLabelFilter,substring,Method,Fine,false
ExcelScript.PivotLabelFilter,upperBound,Method,Good,false
ExcelScript.PivotLayout,N/A,Class,Poor,false
ExcelScript.PivotLayout,getAutoFormat(),Method,Fine,false
ExcelScript.PivotLayout,getBodyAndTotalRange(),Method,Poor,true
ExcelScript.PivotLayout,getColumnLabelRange(),Method,Poor,false
ExcelScript.PivotLayout,getDataHierarchy(cell),Method,Fine,false
ExcelScript.PivotLayout,getEnableFieldList(),Method,Fine,false
ExcelScript.PivotLayout,getFilterAxisRange(),Method,Poor,false
ExcelScript.PivotLayout,getLayoutType(),Method,Good,false
ExcelScript.PivotLayout,getPreserveFormatting(),Method,Fine,false
ExcelScript.PivotLayout,getRange(),Method,Fine,false
ExcelScript.PivotLayout,getRowLabelRange(),Method,Poor,false
ExcelScript.PivotLayout,getShowColumnGrandTotals(),Method,Fine,false
ExcelScript.PivotLayout,getShowRowGrandTotals(),Method,Fine,false
ExcelScript.PivotLayout,getSubtotalLocation(),Method,Good,false
ExcelScript.PivotLayout,setAutoFormat(autoFormat),Method,Fine,false
ExcelScript.PivotLayout,setAutoSortOnCell(cell,Method,Good,false
ExcelScript.PivotLayout,setEnableFieldList(enableFieldList),Method,Fine,false
ExcelScript.PivotLayout,setLayoutType(layoutType),Method,Good,false
ExcelScript.PivotLayout,setPreserveFormatting(preserveFormatting),Method,Fine,false
ExcelScript.PivotLayout,setShowColumnGrandTotals(showColumnGrandTotals),Method,Fine,false
ExcelScript.PivotLayout,setShowRowGrandTotals(showRowGrandTotals),Method,Fine,false
ExcelScript.PivotLayout,setSubtotalLocation(subtotalLocation),Method,Good,false
ExcelScript.PivotLayoutType,N/A,Class,Missing,false
ExcelScript.PivotLayoutType,compact,EnumField,Fine,false
ExcelScript.PivotLayoutType,outline,EnumField,Fine,false
ExcelScript.PivotLayoutType,tabular,EnumField,Fine,false
ExcelScript.PivotManualFilter,N/A,Class,Good,true
ExcelScript.PivotManualFilter,selectedItems,Method,Good,false
ExcelScript.PivotTable,N/A,Class,Poor,true
ExcelScript.PivotTable,addColumnHierarchy(pivotHierarchy),Method,Good,true
ExcelScript.PivotTable,addDataHierarchy(pivotHierarchy),Method,Poor,true
ExcelScript.PivotTable,addFilterHierarchy(pivotHierarchy),Method,Good,true
ExcelScript.PivotTable,addRowHierarchy(pivotHierarchy),Method,Good,true
ExcelScript.PivotTable,delete(),Method,Poor,false
ExcelScript.PivotTable,getAllowMultipleFiltersPerField(),Method,Fine,false
ExcelScript.PivotTable,getColumnHierarchies(),Method,Poor,false
ExcelScript.PivotTable,getColumnHierarchy(name),Method,Good,false
ExcelScript.PivotTable,getDataHierarchies(),Method,Poor,false
ExcelScript.PivotTable,getDataHierarchy(name),Method,Good,false
ExcelScript.PivotTable,getEnableDataValueEditing(),Method,Fine,false
ExcelScript.PivotTable,getFilterHierarchies(),Method,Poor,false
ExcelScript.PivotTable,getFilterHierarchy(name),Method,Good,false
ExcelScript.PivotTable,getHierarchies(),Method,Poor,false
ExcelScript.PivotTable,getHierarchy(name),Method,Good,false
ExcelScript.PivotTable,getId(),Method,Poor,false
ExcelScript.PivotTable,getLayout(),Method,Fine,false
ExcelScript.PivotTable,getName(),Method,Poor,false
ExcelScript.PivotTable,getRowHierarchies(),Method,Poor,false
ExcelScript.PivotTable,getRowHierarchy(name),Method,Good,false
ExcelScript.PivotTable,getUseCustomSortLists(),Method,Poor,false
ExcelScript.PivotTable,getWorksheet(),Method,Poor,false
ExcelScript.PivotTable,refresh(),Method,Poor,false
ExcelScript.PivotTable,removeColumnHierarchy(rowColumnPivotHierarchy),Method,Poor,false
ExcelScript.PivotTable,removeDataHierarchy(DataPivotHierarchy),Method,Poor,false
ExcelScript.PivotTable,removeFilterHierarchy(filterPivotHierarchy),Method,Poor,false
ExcelScript.PivotTable,removeRowHierarchy(rowColumnPivotHierarchy),Method,Poor,false
ExcelScript.PivotTable,setAllowMultipleFiltersPerField(allowMultipleFiltersPerField),Method,Fine,false
ExcelScript.PivotTable,setEnableDataValueEditing(enableDataValueEditing),Method,Fine,false
ExcelScript.PivotTable,setName(name),Method,Poor,false
ExcelScript.PivotTable,setUseCustomSortLists(useCustomSortLists),Method,Poor,false
ExcelScript.PivotTableStyle,N/A,Class,Fine,false
ExcelScript.PivotTableStyle,delete(),Method,Poor,false
ExcelScript.PivotTableStyle,duplicate(),Method,Fine,false
ExcelScript.PivotTableStyle,getName(),Method,Poor,false
ExcelScript.PivotTableStyle,getReadOnly(),Method,Poor,false
ExcelScript.PivotTableStyle,setName(name),Method,Poor,false
ExcelScript.PivotValueFilter,N/A,Class,Good,true
ExcelScript.PivotValueFilter,comparator,Method,Good,false
ExcelScript.PivotValueFilter,condition,Method,Fine,false
ExcelScript.PivotValueFilter,exclusive,Method,Good,false
ExcelScript.PivotValueFilter,lowerBound,Method,Fine,false
ExcelScript.PivotValueFilter,selectionType,Method,Fine,false
ExcelScript.PivotValueFilter,threshold,Method,Fine,false
ExcelScript.PivotValueFilter,upperBound,Method,Fine,false
ExcelScript.PivotValueFilter,value,Method,Fine,false
ExcelScript.Placement,N/A,Class,Fine,false
ExcelScript.Placement,absolute,EnumField,Poor,false
ExcelScript.Placement,oneCell,EnumField,Poor,false
ExcelScript.Placement,twoCell,EnumField,Poor,false
ExcelScript.PredefinedCellStyle,N/A,Class,Poor,false
ExcelScript.PredefinedCellStyle,delete(),Method,Poor,false
ExcelScript.PredefinedCellStyle,getAutoIndent(),Method,Fine,false
ExcelScript.PredefinedCellStyle,getBorders(),Method,Fine,false
ExcelScript.PredefinedCellStyle,getBuiltIn(),Method,Poor,false
ExcelScript.PredefinedCellStyle,getFill(),Method,Poor,false
ExcelScript.PredefinedCellStyle,getFont(),Method,Fine,false
ExcelScript.PredefinedCellStyle,getFormulaHidden(),Method,Fine,false
ExcelScript.PredefinedCellStyle,getHorizontalAlignment(),Method,Good,false
ExcelScript.PredefinedCellStyle,getIncludeAlignment(),Method,Fine,false
ExcelScript.PredefinedCellStyle,getIncludeBorder(),Method,Fine,false
ExcelScript.PredefinedCellStyle,getIncludeFont(),Method,Fine,false
ExcelScript.PredefinedCellStyle,getIncludeNumber(),Method,Poor,false
ExcelScript.PredefinedCellStyle,getIncludePatterns(),Method,Fine,false
ExcelScript.PredefinedCellStyle,getIncludeProtection(),Method,Fine,false
ExcelScript.PredefinedCellStyle,getIndentLevel(),Method,Fine,false
ExcelScript.PredefinedCellStyle,getLocked(),Method,Fine,false
ExcelScript.PredefinedCellStyle,getName(),Method,Poor,false
ExcelScript.PredefinedCellStyle,getNumberFormat(),Method,Fine,false
ExcelScript.PredefinedCellStyle,getNumberFormatLocal(),Method,Fine,false
ExcelScript.PredefinedCellStyle,getRangeBorder(index),Method,Poor,false
ExcelScript.PredefinedCellStyle,getRangeBorderTintAndShade(),Method,Good,false
ExcelScript.PredefinedCellStyle,getReadingOrder(),Method,Poor,false
ExcelScript.PredefinedCellStyle,getShrinkToFit(),Method,Fine,false
ExcelScript.PredefinedCellStyle,getTextOrientation(),Method,Poor,false
ExcelScript.PredefinedCellStyle,getVerticalAlignment(),Method,Good,false
ExcelScript.PredefinedCellStyle,getWrapText(),Method,Poor,false
ExcelScript.PredefinedCellStyle,setAutoIndent(autoIndent),Method,Fine,false
ExcelScript.PredefinedCellStyle,setFormulaHidden(formulaHidden),Method,Fine,false
ExcelScript.PredefinedCellStyle,setHorizontalAlignment(horizontalAlignment),Method,Good,false
ExcelScript.PredefinedCellStyle,setIncludeAlignment(includeAlignment),Method,Fine,false
ExcelScript.PredefinedCellStyle,setIncludeBorder(includeBorder),Method,Fine,false
ExcelScript.PredefinedCellStyle,setIncludeFont(includeFont),Method,Fine,false
ExcelScript.PredefinedCellStyle,setIncludeNumber(includeNumber),Method,Poor,false
